timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;24.0;36.0;48.0;54.0;1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;ac_supported;63.5
1520090889.925332;beacon;20;ac:22:05:cf:78:70;11;3;Speelkwartier 2.4GHz;True;True;False;;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942445.8366356;beacon;20;54:25:ea:7a:e6:ac;7;4;TMNL-7AE6A5;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942445.967251;beacon;20;bc:8c:cd:a6:d3:d8;3;4;UPC240429421;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942445.9704218;beacon;20;98:f5:37:54:72:ac;3;4;H220N5472AC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942446.1901274;beacon;20;28:ff:3e:1a:7e:31;8;4;H369A1A7E31;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942446.1919017;beacon;20;6a:ff:3e:1a:7e:32;8;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942446.4145439;beacon;20;04:bf:6d:2f:54:c5;8;4;ZyXEL2F54C4;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942446.5007808;beacon;20;5c:a3:9d:c7:0e:68;4;4;MissKit;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942446.5052137;beacon;20;14:60:80:76:af:7c;4;4;H368N76AF7C;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942446.5069156;beacon;20;6a:60:80:76:af:7d;4;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.0165706;beacon;20;00:0c:f6:9f:42:90;9;4;Sitecom9F4290;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.029962;beacon;20;64:d1:a3:3b:4a:df;5;4;JBL2.4;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.3208742;beacon;20;dc:71:44:ae:3a:58;10;4;UPC244244113;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.4345067;beacon;20;c4:ea:1d:e6:9d:c7;10;4;TELE2-E69DC7;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.453937;beacon;20;88:03:55:bd:9c:ce;10;4;VGV7519BD9CCE;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.642548;beacon;20;54:88:0e:13:b8:48;1;4;UPC241481372;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.6450398;beacon;20;dc:71:44:c9:44:e8;1;4;UPC241070428;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.6569874;beacon;20;00:26:18:a1:3c:97;1;4;HuisjeJ;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.6589758;beacon;20;be:f2:af:b2:c3:ca;1;4;Nellyshaarmoniegast;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942447.7555923;beacon;20;54:25:ea:c7:0b:1c;1;4;TMNL-C70B16;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.140569;beacon;20;54:67:51:77:11:3d;6;4;Dortmund Scharnhorst;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.1419532;beacon;20;fa:8f:ca:32:10:26;6;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.1485894;beacon;20;dc:71:44:24:f3:18;6;4;UPC241850527;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.1853492;beacon;20;38:d8:2f:26:e6:85;6;4;H369A26E685;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.1870942;beacon;20;6a:d8:2f:26:e6:86;6;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.236382;beacon;20;00:5a:13:73:10:a8;6;4;VFNL-73109F;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.2678292;beacon;20;f8:04:2e:3d:fb:18;6;4;UPC249337473;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.3497305;beacon;20;54:88:0e:1b:68:a8;6;4;UPC244179164;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942448.4965076;beacon;20;ac:22:05:f9:9a:a9;11;4;It hurts when IP;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942450.0262933;beacon;20;fa:8f:ca:9c:f0:41;8;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942450.1046062;beacon;20;30:f7:72:65:47:4c;8;4;HP-Print-4C-LaserJet P1109;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942450.4169798;beacon;20;f0:f2:49:c6:9e:c8;9;4;UPC269EC8;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942451.791054;beacon;20;50:68:0a:2f:6f:60;6;4;WENDYHOME;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942455.4697688;beacon;20;5c:a3:9d:79:61:68;6;4;UPC242816319;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942455.5325797;beacon;20;00:1d:aa:ab:f8:00;6;4;QoQo Massage;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942457.2976646;beacon;20;c4:a3:66:52:bd:2b;8;4;H369A52BD2B;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942458.3973289;beacon;20;60:31:97:42:4e:9e;10;4;ZyXEL424E9D;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942458.564975;beacon;20;bc:f2:af:b2:c3:ca;1;4;Nellyshaarmonie;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942459.2301059;beacon;20;ac:22:05:79:95:e4;6;4;ZiggoBE49AAC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942462.2607524;beacon;20;14:60:80:76:84:74;1;4;H368N768474;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942462.2624702;beacon;20;72:60:80:76:84:75;1;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942465.0987897;beacon;20;2c:95:7f:5c:97:ec;9;4;H368N5C97EC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942467.8601456;beacon;20;8c:68:c8:e6:0e:b1;3;4;H369AE60EB1;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942469.426076;beacon;20;84:9c:a6:b8:83:01;10;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942470.3640585;beacon;20;6a:c7:a6:cd:7f:88;11;4;clubTAN;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942473.5603654;beacon;20;54:fa:3e:bf:3c:bb;13;4;HZN244841989;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942483.8629072;beacon;20;84:9c:a6:b8:83:00;10;4;VGV7519B88301;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942491.6121788;beacon;20;d8:b6:b7:7a:91:f0;1;4;tele2-91F0;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942497.972466;beacon;20;52:95:7f:5c:97:ed;9;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942517.8176026;beacon;20;54:88:0e:d6:a6:48;11;4;UPC248581363;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942525.3025482;beacon;20;72:f5:37:51:60:63;11;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942530.353673;beacon;20;f8:1a:67:5a:8f:49;8;4;Kermit;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942536.7558203;beacon;20;20:89:86:00:ac:69;12;4;Henny's netwerk;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942546.136066;beacon;20;c4:27:95:77:1f:ea;1;4;UPC1943943;True;True;True;1;True;True;True;True;;;;;True;True;True;True;;
1519942546.1602905;beacon;20;c6:27:95:77:1f:ec;1;4;Ziggo;True;True;True;1;True;True;True;True;;;;;True;True;True;True;;
1519942546.3566513;beacon;20;dc:53:7c:b3:ef:27;1;4;Ziggo865BCE7;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942547.472202;beacon;20;ce:35:40:78:bc:ed;2;4;Ziggo;True;True;True;1;True;True;True;True;;;;;True;True;True;True;;
1519942554.3137796;beacon;20;ac:22:05:a4:45:60;11;4;ZiggoE7A324E;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942603.471128;beacon;20;38:d8:2f:25:9d:d2;4;4;H369A259DD2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942633.7696028;beacon;20;cc:35:40:78:bc:eb;1;4;UPC1652407;True;True;True;1;True;True;True;True;;;;;True;True;True;True;;
1519942649.24205;beacon;20;dc:71:44:d9:30:28;11;4;UPC247652328;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942674.8773913;beacon;20;90:5c:44:0a:42:8c;11;4;ZiggoEE82E81;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942790.0355465;beacon;20;6a:a7:b7:4a:a1:96;9;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942829.322107;beacon;20;1c:c6:3c:ad:8d:ad;3;4;VGV7519AD8DAD;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1519942870.6278193;beacon;20;d0:60:8c:25:30:7e;5;4;Wifi-Timothy;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004588.0714333;beacon;20;00:1e:c0:18:d1:20;3;4;ICON-18d120;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004588.5573037;beacon;20;fa:8f:ca:35:a1:63;4;4;Stratos.b;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004588.8306282;beacon;20;08:96:ad:a0:6e:10;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004588.8804739;beacon;20;08:96:ad:a0:6e:12;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004588.9313993;beacon;20;08:96:ad:a0:6e:11;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.052993;beacon;20;2c:33:11:38:c9:d0;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.0534027;beacon;20;2c:d0:2d:ed:85:c2;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.055801;beacon;20;2c:33:11:38:c9:d2;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.056743;beacon;20;2c:33:11:38:c9:d1;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.102618;beacon;20;2c:d0:2d:ed:85:c1;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.213102;beacon;20;2c:d0:2d:ed:85:c0;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.585222;beacon;20;00:a3:8e:7e:ce:00;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.634381;beacon;20;00:a3:8e:7e:ce:02;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.6835332;beacon;20;00:a3:8e:7e:ce:01;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.8168042;beacon;20;2c:33:11:1a:3b:02;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.8223698;beacon;20;2c:33:11:31:cc:d0;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.8468606;beacon;20;2c:33:11:31:cc:d4;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004589.9698164;beacon;20;2c:33:11:31:cc:d3;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004593.6611369;beacon;20;90:f6:52:2e:4f:4a;11;4;RUM;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004596.239571;beacon;20;00:19:84:25:85:15;1;4;dd-wrt-free;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004598.7692578;beacon;20;00:a3:8e:6e:89:f1;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004598.881102;beacon;20;00:a3:8e:6e:89:f0;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004598.9321516;beacon;20;00:a3:8e:6e:89:f2;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004599.5683906;beacon;20;a0:e4:cb:e8:0a:8a;1;4;Enke_Merrie;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004599.6877437;beacon;20;2c:33:11:22:0d:a0;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004600.0898957;beacon;20;c0:4a:00:42:04:8a;6;4;TP-LINK_42048A;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004600.4789433;beacon;20;f2:f2:6d:94:8b:e0;11;4;litho-guest2.4GHz;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004600.8712683;beacon;20;a4:2b:b0:df:5f:d8;12;4;TP-LINK_5FD8;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004602.3028111;beacon;20;2c:d0:2d:f5:82:e3;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004602.364255;beacon;20;2c:d0:2d:f5:82:e0;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004602.8249748;beacon;20;50:c7:bf:51:83:76;1;4;eindelijkinternet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004602.9585676;beacon;20;2c:33:11:22:0d:a3;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004603.199916;beacon;20;2c:d0:2d:e9:3b:33;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004605.3770869;beacon;20;ec:08:6b:92:b5:97;9;4;silen7A;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004605.7311766;beacon;20;2c:d0:2d:f5:82:e4;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004606.1077695;beacon;20;2c:d0:2d:ed:9d:61;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004606.2183545;beacon;20;2c:d0:2d:ed:9d:60;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004606.26809;beacon;20;2c:d0:2d:ed:9d:62;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004606.6200147;beacon;20;08:62:66:3d:d7:38;6;4;Blox;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004606.879174;beacon;20;f4:f2:6d:94:8b:e0;11;4;litho2.4GHz;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004608.5391366;beacon;20;18:a6:f7:86:a4:62;4;4;kurwezee;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004612.3889356;beacon;20;6c:fd:b9:5a:62:0c;5;4;connect for pictures of cats;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004614.4800758;beacon;20;90:f6:52:2e:5a:72;7;4;rapier;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004616.2052643;beacon;20;2c:33:11:22:0d:a4;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004620.9152792;beacon;20;92:f6:52:2e:5a:72;7;4;accesspoint;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004621.9776103;beacon;20;2c:33:11:43:12:14;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004622.1004257;beacon;20;2c:33:11:43:12:13;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004623.3035715;beacon;20;ac:37:43:52:42:45;6;4;AndroidAP Pixel MK;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004625.2954113;beacon;20;2c:33:11:43:12:10;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004625.461893;beacon;20;2c:d0:2d:ed:8d:61;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004628.7599638;beacon;20;2c:d0:2d:ed:8d:62;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004628.7692811;beacon;20;2c:d0:2d:ed:8d:60;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004628.8043525;beacon;20;f4:ec:38:9c:f4:fa;5;4;sigma;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004629.5255759;beacon;20;2c:33:11:1a:45:53;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004629.5282571;beacon;20;2c:d0:2d:87:37:f0;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004630.3603103;beacon;20;e0:46:9a:3b:e8:9e;2;4;class100;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004631.2306144;beacon;20;e6:46:9a:3b:e8:9e;3;4;class100_Guest1;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004632.0925918;beacon;20;2c:33:11:38:ca:53;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004632.154044;beacon;20;2c:33:11:38:ca:50;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004632.1786206;beacon;20;2c:33:11:38:ca:54;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004632.9293942;beacon;20;2c:33:11:1a:45:50;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004632.953949;beacon;20;2c:33:11:1a:45:54;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004633.3934135;beacon;20;a4:2b:b0:a5:da:65;11;4;TP-LINK_DA65;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004638.667894;beacon;20;2c:33:11:31:d3:23;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004645.2051146;beacon;20;2c:33:11:31:d3:20;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004645.2297592;beacon;20;2c:33:11:31:d3:24;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004649.4456685;beacon;20;54:a2:74:03:04:61;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004651.7454696;beacon;20;12:4a:7d:bc:10:11;9;6;DIRECT-RPZBOOK15msMM;True;True;True;24;True;True;True;True;;;;;True;True;True;True;;
1520004652.5015635;beacon;20;2c:33:11:19:31:d4;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004652.624502;beacon;20;2c:33:11:19:31:d3;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004652.6859488;beacon;20;2c:33:11:19:31:d0;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004655.9405801;beacon;20;54:a2:74:04:11:c0;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004655.9894202;beacon;20;54:a2:74:04:11:c2;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004655.9903965;beacon;20;54:a2:74:04:11:c1;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004656.0831218;beacon;20;54:a2:74:03:04:62;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004656.2410755;beacon;20;54:a2:74:03:04:60;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004658.7065446;beacon;20;78:ba:f9:ec:de:32;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004658.7479475;beacon;20;78:ba:f9:ec:de:31;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004661.6841726;beacon;20;2c:d0:2d:e9:3a:84;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004661.7066197;beacon;20;54:a2:74:01:69:11;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004661.8664389;beacon;20;54:a2:74:01:69:12;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004665.1493592;beacon;20;2c:d0:2d:e9:3a:83;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004665.2028434;beacon;20;2c:d0:2d:e9:3a:80;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004668.4192483;beacon;20;54:a2:74:04:66:62;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004671.7713594;beacon;20;2c:33:11:31:dd:d0;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004671.7723036;beacon;20;2c:33:11:31:dd:d2;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004671.7731934;beacon;20;2c:33:11:31:dd:d1;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004671.898388;beacon;20;2c:33:11:22:0d:40;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004671.9612262;beacon;20;2c:33:11:22:0d:44;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004674.9346957;beacon;20;2c:d0:2d:e4:f3:92;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004675.0550575;beacon;20;2c:d0:2d:e4:f3:90;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004675.20298;beacon;20;2c:33:11:22:0d:43;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004675.9271877;beacon;20;00:3a:7d:34:8b:f1;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004676.0238044;beacon;20;2c:d0:2d:87:31:a0;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.2871494;beacon;20;2c:33:11:56:4e:30;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.311729;beacon;20;2c:33:11:56:4e:34;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.3975239;beacon;20;2c:d0:2d:e4:f3:91;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.4346983;beacon;20;2c:33:11:56:4e:33;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.648775;beacon;20;54:a2:74:ca:b5:f2;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.6596582;beacon;20;78:ba:f9:ec:de:30;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004678.6979206;beacon;20;54:a2:74:ca:b5:f1;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004679.2555945;beacon;20;2c:d0:2d:87:31:a1;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004679.3626575;beacon;20;2c:d0:2d:e5:01:b0;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004679.387159;beacon;20;2c:d0:2d:e5:01:b4;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004679.3954155;beacon;20;2c:d0:2d:87:31:a2;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004685.2706962;beacon;20;54:a2:74:ca:b5:f0;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004688.9295526;beacon;20;2c:33:11:17:4c:b1;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004692.2219777;beacon;20;2c:33:11:17:4c:b2;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004695.540803;beacon;20;2c:33:11:17:4c:b0;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004698.424605;beacon;20;08:96:ad:a0:61:70;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004702.171816;beacon;20;4e:da:5a:7b:66:aa;1;4;xphablet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004702.4147792;beacon;20;2c:d0:2d:ed:85:e0;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004702.439365;beacon;20;2c:d0:2d:ed:85:e4;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004702.5621612;beacon;20;2c:d0:2d:ed:85:e3;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004702.7479305;beacon;20;4c:32:75:c6:fb:1a;6;4;DARSim;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004705.076199;beacon;20;08:96:ad:a0:61:72;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004705.485151;beacon;20;2c:33:11:22:ed:32;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004705.7835605;beacon;20;2c:d0:2d:e4:f3:80;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004705.9741035;beacon;20;2c:d0:2d:e4:f3:84;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004708.3411453;beacon;20;08:96:ad:a0:61:71;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004708.9101074;beacon;20;2c:33:11:22:ed:30;1;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004712.2222095;beacon;20;2c:33:11:22:ed:31;1;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.5672219;beacon;20;2c:33:11:38:c9:52;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.5880134;beacon;20;2c:d0:2d:f5:88:01;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.6164167;beacon;20;2c:33:11:38:c9:51;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.698612;beacon;20;2c:d0:2d:f5:88:00;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.7270162;beacon;20;2c:33:11:38:c9:50;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.747772;beacon;20;2c:d0:2d:f5:88:02;13;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004725.83773;beacon;20;64:70:02:6b:c1:82;6;4;KVZ_Nieuwer;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
