timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0;time;22.0;ac_supported
1520264297.6474893;beacon;20;70:8b:cd:30:a7:e1;10;4;Guest@BarNon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;
1520264297.8644283;beacon;20;74:85:2a:18:52:4e;1;4;SKP_0fda04;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;
1520264297.9048584;beacon;20;70:54:d2:3f:24:5b;1;4;SKP_4c0ed8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;
1520264298.357562;beacon;20;f8:1e:df:fa:03:1f;6;4;stayaway;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:18;;
1520264299.7880406;beacon;20;c0:ff:d4:a4:db:48;8;4;TORONTO;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:19;;
1520264300.3358846;beacon;40;c4:6e:1f:3a:7e:02;9;4;TORONTO;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:20;;
1520264300.5949166;beacon;20;84:9c:a6:2b:e0:a0;5;4;ARV75192BE0A0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:20;;
1520264303.1123185;beacon;20;dc:02:8e:5c:a1:5b;8;4;H368N5CA15B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:23;;
1520264305.0998135;beacon;20;66:eb:8c:3c:a4:70;6;6;DIRECT-8C3C2470;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:25;;
1520264305.8871896;beacon;20;10:05:01:9c:29:99;12;4;SKP_b0943a;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:25;;
1520264306.2849917;beacon;20;62:39:53:c1:27:85;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:26;;
1520264306.4506552;beacon;20;6a:02:8e:5c:a1:58;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:26;;
1520264307.0188074;beacon;20;34:4d:ea:9b:14:5c;9;4;H368N9B145C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:27;;
1520264307.2610972;beacon;40;64:d1:a3:26:a3:1a;5;4;service 2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:27;;
1520264308.454154;beacon;20;72:4d:ea:9b:14:5d;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:28;;
1520264308.7409163;beacon;20;7c:39:53:c1:27:84;2;4;H369AC12784;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:28;;
1520264308.891112;beacon;20;38:60:77:f4:d4:d5;2;4;SKP_0c3160;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:28;;
1520264310.24207;beacon;20;08:02:8e:a6:92:f8;9;4;StarGate;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:30;;
1520264311.0277183;beacon;20;fa:8f:ca:90:15:3b;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.0508697;beacon;20;08:5b:0e:69:ec:47;1;6;IPSecMon;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.2053049;beacon;20;1a:5b:0e:69:ec:47;1;6;Molenstraat;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.7839615;beacon;20;2a:5b:0e:60:b3:b8;11;6;IPSecMon;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.8351643;beacon;20;08:5b:0e:60:b3:b8;11;6;Molenstraat;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.8607621;beacon;20;1a:5b:0e:60:b3:b8;11;6;Schweinehaus;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.916526;beacon;40;88:dc:96:14:e4:6a;11;4;bakkie;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264311.9399016;beacon;20;6c:3b:e5:4b:c5:06;11;4;HP-Print-06-Photosmart 5520;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;
1520264312.0106685;beacon;20;84:9c:a6:03:bc:f0;11;4;ARV751903BCF0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:32;;
1520264312.9503438;beacon;20;70:54:d2:3d:c7:aa;3;4;SKP_4c162e;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:32;;
1520264314.8929267;beacon;20;8c:68:c8:88:ee:e2;6;4;Speedtouche20140408;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:34;;
1520264314.8946946;beacon;20;72:68:c8:88:ee:e3;6;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:34;;
1520264316.6195557;beacon;20;8c:68:c8:af:84:0a;4;4;deBruijn-2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:36;;
1520264316.6213331;beacon;20;72:68:c8:af:84:0b;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:36;;
1520264317.822369;beacon;20;5c:b9:01:64:7f:02;1;4;HP-Print-02-ENVY 5530 series;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:37;;
1520264318.4048116;beacon;20;00:24:8c:3a:90:a1;11;4;Tele2-modem;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:38;;
1520264318.4620657;beacon;20;0c:54:a5:4a:ae:a1;11;4;SKP_a1ef5a;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:38;;
1520264318.6184604;beacon;20;54:22:f8:df:2c:6e;11;4;Geestig;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:38;;
1520264318.6817458;beacon;40;e0:46:9a:4e:74:db;2;4;deBruijn2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:38;;
1520264320.970303;beacon;20;64:51:06:de:30:53;1;4;HP-Print-53-Photosmart 5520;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:40;;
1520264321.054662;beacon;20;84:9c:a6:8f:e1:f7;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264321.4594283;beacon;40;64:d1:a3:2b:70:de;6;4;Sitecom2b70dc;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264321.7884955;beacon;40;00:e0:4d:06:4d:60;11;4;FRITZ!Box 7369;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264321.790718;beacon;20;72:a7:8e:ea:a2:9f;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264321.7931492;beacon;20;74:a7:8e:ea:a2:9e;11;4;H369AEAA29E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264321.8357685;beacon;20;e0:60:66:06:99:ca;11;4;mios_45108345;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264321.9192872;beacon;40;9c:c7:a6:c5:f7:cf;11;4;FRITZ!Box 7369;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:41;;
1520264323.047485;beacon;20;00:18:f6:67:87:40;8;4;SpeedTouchA13D76;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:43;;
1520264323.786146;beacon;20;c0:c1:c0:3f:fe:fc;5;4;RijkeTijger-gast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:43;;
1520264325.0125883;beacon;20;c0:c1:c0:3f:fe:fa;6;4;RijkeTijger;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:45;;
1520264325.0434895;beacon;20;00:50:18:4b:db:48;11;4;default1;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:45;;
1520264329.516387;beacon;20;9c:6f:52:36:d5:ce;3;4;H369A36D5CE;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:49;;
1520264331.6767154;beacon;20;34:31:c4:3d:d1:6a;11;6;FRITZ!Box Fon WLAN 7360;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:51;;
1520264332.7907617;beacon;20;72:6f:52:36:d5:cf;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:52;;
1520264334.7165663;beacon;20;28:34:a2:b1:5e:f0;6;4;Thermon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:54;;
1520264334.7556002;beacon;20;28:34:a2:b1:5e:f1;6;4;ThermonGuest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:54;;
1520264357.3982847;beacon;20;82:2a:a8:11:5b:05;1;4;PECO-Douwes - Gasten;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:17;;
1520264357.9183912;beacon;40;88:dc:96:5b:6c:14;6;4;TUIN;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:17;;
1520264368.0919251;beacon;20;9c:6f:52:36:ad:72;11;4;H369A36AD72;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:28;;
1520264368.149703;beacon;20;80:2a:a8:91:55:d1;11;4;Draadloos Netwerk C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:28;;
1520264371.4049098;beacon;20;80:2a:a8:5a:18:9c;11;4;Draadloos Netwerk C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:31;;
1520264373.944787;beacon;40;00:1d:aa:6a:98:e0;1;4;pijnacker24;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:33;;
1520264380.3517728;beacon;20;a8:d3:f7:54:8f:ac;10;4;Kunstgrastree;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:40;;
1520264387.8248208;beacon;40;8a:dc:96:3d:d5:ee;6;4;cafedepijp;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:47;;
1520264390.3800888;beacon;20;d4:76:ea:0a:20:da;10;4;H369A0A20DA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:50;;
1520264392.828487;beacon;20;d0:60:8c:23:3c:c8;4;4;Depijp 2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:52;;
1520264397.700848;beacon;40;88:dc:96:3d:d5:ee;6;4;buiten;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:57;;
1520264399.3965306;beacon;20;9c:c7:a6:c8:f2:20;8;4;FRITZ!Box 7581 VA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:39:59;;
1520264401.8054621;beacon;20;5a:95:7f:1b:c2:c1;12;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:01;;
1520264407.8941262;beacon;20;98:f5:37:56:07:98;11;4;H220N560798;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:07;;
1520264407.8963218;beacon;20;52:f5:37:56:07:99;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:07;;
1520264410.424842;beacon;20;7a:64:62:6c:e0:e0;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:10;;
1520264410.5218148;beacon;20;ac:64:62:6c:e0:e3;1;4;H369A6CE0E3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:10;;
1520264414.2996583;beacon;20;50:7e:5d:7c:cc:ac;6;4;VGV75197CCCAC;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:14;;
1520264414.8871775;beacon;20;74:a7:8e:e1:05:db;2;4;ARV7519016418;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:14;;
1520264416.3097076;beacon;20;b0:7f:b9:a0:6a:6e;9;4;Kaslee;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:16;;
1520264420.529743;beacon;20;7a:76:ea:09:bd:a4;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:20;;
1520264420.9781458;beacon;20;f2:9f:c2:37:c8:57;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:20;;
1520264421.0267065;beacon;20;f0:9f:c2:37:c3:a4;6;4;Wifi Tack;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:21;;
1520264421.0881364;beacon;20;ac:86:74:a5:19:a2;11;4;Fam Soet Buiten;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:21;;
1520264421.566461;beacon;20;30:d3:2d:7e:e0:10;2;4;Fam Soet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:21;;
1520264421.8286152;beacon;20;30:d3:2d:7d:4e:e8;7;4;Fam Soet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:21;;
1520264423.1098697;beacon;20;f0:9f:c2:37:c0:0b;5;4;Wifi Tack;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:23;;
1520264423.3422947;beacon;20;f6:9f:c2:37:c0:0b;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:23;;
1520264424.2263832;beacon;20;f6:9f:c2:37:c3:a4;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:24;;
1520264424.238849;beacon;20;f0:9f:c2:37:c8:57;6;4;Wifi Tack;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:24;;
1520264424.4546483;beacon;20;ac:86:74:a5:19:a3;11;4;Telstar Uitgeverij Secure;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:24;;
1520264427.761779;beacon;20;a0:ec:80:47:a5:1f;11;4;H368N47A51F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:27;;
1520264431.3263721;beacon;20;20:89:86:0f:50:3c;2;4;Merel;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:31;;
1520264433.551026;beacon;20;88:d2:74:bf:d4:c4;1;4;Maan;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:33;;
1520264433.5528042;beacon;20;62:d2:74:bf:d4:c5;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:33;;
1520264434.4772909;beacon;40;74:da:38:42:85:bc;11;4;Winkel 2.4ghz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:34;;
1520264444.2876894;beacon;20;84:9c:a6:6a:45:ae;11;4;JYDK6148d66;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:44;;
1520264448.4084692;beacon;20;34:4d:ea:88:72:68;7;4;H368N887268;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:48;;
1520264452.841411;beacon;20;74:a7:8e:c2:b3:72;9;4;H369AC2B372;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:52;;
1520264458.6178777;beacon;20;9c:6f:52:36:d5:2c;3;4;H369A36D52C 2.4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:40:58;;
1520264463.6258135;beacon;40;34:31:c4:03:3b:c6;13;6;FRITZ!Box Fon WLAN 7360;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:03;;
1520264473.4146485;beacon;20;74:ce:56:01:25:86;1;4;NLJOBS58;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:13;;
1520264493.387003;beacon;20;84:9c:a6:70:f6:0c;1;4;VGV751970F60C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:33;;
1520264493.7758253;beacon;20;84:9c:a6:79:2d:da;6;4;VGV7519792DDA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:33;;
1520264499.1284301;beacon;20;84:9c:a6:8f:93:3c;9;4;VGV75198F933C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:39;;
1520264502.6947033;beacon;20;88:25:2c:db:18:ea;5;4;ARV7519DB18EA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:42;;
1520264505.6467125;beacon;20;f8:1a:67:95:be:78;4;4;Keulseweg Prive;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:45;;
1520264506.00141;beacon;20;fa:8f:ca:9c:60:48;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:46;;
1520264507.3002691;beacon;40;00:1d:aa:9f:46:14;11;4;CDL-HANDY;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:47;;
1520264507.3460836;beacon;20;38:d8:2f:0e:7a:80;11;4;H368N0E7A80;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:47;;
1520264508.1799335;beacon;40;88:dc:96:07:c8:40;7;4;CDL-HANDY;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:48;;
1520264509.254667;beacon;20;74:a7:8e:cc:9c:8c;5;4;H369ACC9C8C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:49;;
1520264510.3971827;beacon;20;7c:4f:b5:18:5f:78;6;4;ARV7519185F78;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:50;;
1520264510.6279447;beacon;20;ac:86:74:1d:ee:cb;11;4;Frans Nooren West;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:50;;
1520264513.8158195;beacon;20;ac:86:74:1d:ee:ca;11;4;Frans Nooren West - 2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:53;;
1520264514.2573774;beacon;20;00:02:6f:9b:bd:27;2;4;PHZvastgoed;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:54;;
1520264516.5925927;beacon;20;c4:3d:c7:a6:f7:57;1;4;NETGEAR;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:56;;
1520264516.863956;beacon;40;00:1d:aa:e0:70:58;6;4;M-Ployee;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:56;;
1520264517.195607;beacon;20;02:27:12:7e:27:e2;11;4;SETUP;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:41:57;;
1520264517.7373545;beacon;40;30:5a:3a:6d:5a:10;12;4;ASUS-Noort;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:57;;
1520264517.739567;beacon;40;30:5a:3a:6d:5a:11;12;4;ASUS-Noort-Guest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:57;;
1520264518.8089402;beacon;20;34:4d:ea:88:dd:cf;4;4;H368N88DDCF;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:58;;
1520264519.422083;beacon;20;8c:68:c8:af:6a:81;10;4;H369AAF6A81;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:59;;
1520264519.66957;beacon;40;70:4f:57:b5:6c:70;1;4;TP-Link_repeater;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:59;;
1520264519.9760556;beacon;20;68:72:51:2e:19:65;13;4;kampstransport;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:41:59;;
1520264520.7155936;beacon;20;74:a7:8e:c1:e6:1f;2;4;H369AC1E61F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:00;;
1520264522.5946903;beacon;20;8c:68:c8:90:a7:ce;5;4;H369A90A7CE;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:02;;
1520264523.751473;beacon;40;64:66:b3:f6:69:35;11;4;TIM-WIFI;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:03;;
1520264525.5698767;beacon;20;ec:43:f6:90:a1:34;9;4;Zy_private_YC94F4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:05;;
1520264530.1395218;beacon;40;00:e0:4c:4e:e0:67;6;4;kamps 5Ghz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:10;;
1520264530.2541661;beacon;20;4a:d9:e7:67:79:d7;6;4;Thuis;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:10;;
1520264530.8067064;beacon;20;4c:09:d4:f2:d6:64;2;4;VGV7519F2D665;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:10;;
1520264532.1936467;beacon;20;38:d8:2f:0d:d3:5e;9;4;H368N0DD35E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:12;;
1520264533.0781045;beacon;40;80:1f:02:97:91:6a;1;4;FRITZ!Box Fon WLAN 736097916A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:13;;
1520264533.7586474;beacon;20;82:2a:a8:7b:71:11;11;4;Piet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:13;;
1520264535.3126338;beacon;40;00:0c:f6:f3:b7:58;4;4;SitecomF3B758;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:15;;
1520264535.9532433;beacon;20;0c:8f:ff:fc:a7:17;5;4;Hans_4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:15;;
1520264536.2832935;beacon;20;fa:8f:ca:9c:21:5e;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:16;;
1520264536.378743;beacon;40;6e:3b:6b:a4:b5:9a;1;4;Guest CN;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:16;;
1520264536.904385;beacon;20;46:d9:e7:23:3e:89;6;4;ThuisZW;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:16;;
1520264536.9855416;beacon;20;54:be:53:89:b1:3b;11;4;HansNel;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:16;;
1520264537.334384;beacon;40;6c:3b:6b:6e:14:6c;2;4;Maan24;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:17;;
1520264537.9583943;beacon;20;04:bd:88:00:f2:42;7;4;WiFi-Bo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:17;;
1520264538.0291655;beacon;20;84:9c:a6:a9:69:82;3;4;VGV7519A96982;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:18;;
1520264538.24627;beacon;40;6c:3b:6b:a1:f4:45;3;4;Plugge;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:18;;
1520264539.5050175;beacon;40;9c:c7:a6:4c:62:8e;10;4;FRITZ!Box Fon WLAN 7360;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:19;;
1520264539.5346565;beacon;20;00:4a:77:5a:3f:0c;1;4;kroon230711;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:19;;
1520264541.2660284;beacon;20;94:b4:0f:b6:99:c2;7;4;WiFi-Bo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:21;;
1520264542.644994;beacon;20;ac:64:62:6e:39:da;10;4;H369A6E39DA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:22;;
1520264546.1611903;beacon;20;d8:b6:b7:7a:39:5d;10;4;tele2-395D;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:26;;
1520264546.3977687;beacon;20;62:d8:2f:0d:7f:e9;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:26;;
1520264547.2152348;beacon;20;38:d8:2f:0d:7f:e8;2;4;H368N0D7FE8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:27;;
1520264549.488829;beacon;20;c4:05:28:8e:1b:29;1;4;HUAWEI-3UYN6G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:29;;
1520264549.5643628;beacon;20;fc:c8:97:83:77:a8;1;4;H220N8377A8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:29;;
1520264549.5665631;beacon;20;5a:c8:97:83:77:a9;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:29;;
1520264549.6199217;beacon;20;30:d3:2d:31:89:c7;1;4;devolo-9c7;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:29;;
1520264549.7664216;beacon;20;38:d5:47:e4:46:68;13;4;houthok;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:42:29;;
